YEATS4	VPS72	1.0
EPHA2	CCNY	0.0886254
DGCR14	DHX35	0.0886254
CHM	RAB5A	0.0886254
BUD13	NOC4L	0.0886254
BUD13	NMNAT1	0.0886254
ATP13A3	ANO6	0.0886254
ARSB	HYAL2	0.0886254
AATF	YBX3	0.0886254
PSMA3	PSMA2	0.0886248
COPS3	CUL3	0.0886124
PSMA6	PSMA1	0.08861039999999999
CSNK1G3	FYN	0.0885912
RPL13A	SDAD1	0.0885832
RPS19	GRWD1	0.0885797
HIST1H1E	RPS8	0.0885454
BYSL	RPL18	0.08852869999999999
EEF1G	HNRNPU	0.0885165
PWP1	RPS4X	0.08842380000000001
GRWD1	EEF1G	0.0884194
HIST1H1A	FAU	0.088398
SRPK1	HNRNPC	0.0883903
RPL37A	HNRNPC	0.0883903
NVL	LARP1B	0.0883903
LARP1B	PAPD5	0.0883903
HNRNPC	RPL36AL	0.0883903
CWC22	SPEN	0.0883903
CWC22	PRPF4B	0.0883903
NSUN2	RPL26L1	0.0883664
NSA2	WDR36	0.0883299
CALR	RACK1	0.08832330000000001
ZSCAN25	MRTO4	0.0883088
LARP1B	RRS1	0.0883088
CCDC59	KRI1	0.0883088
BOP1	TSR1	0.0883088
NHP2	RPL14	0.0882798
SSB	TUFM	0.08823869999999999
CEP162	MYO18A	0.08822260000000001
ATP5L	HADHB	0.0882033
P3H1	CPSF7	0.0881572
ANXA2	MYO1B	0.0881572
RPF1	SMARCA5	0.08814730000000001
ZNF770	SDAD1	0.0881436
ZCCHC9	NOL10	0.0881436
ZC3H10	ZCCHC9	0.0881436
ZC3H10	RPS17	0.0881436
TOE1	ZC3H10	0.0881436
SDAD1	ZCCHC9	0.0881436
RSL24D1	ZC3H10	0.0881436
RSL24D1	SDAD1	0.0881436
RPS26	SDAD1	0.0881436
RBM19	ZC3H10	0.0881436
NHP2	RPS17	0.0881436
NAT14	MUL1	0.0881436
LTV1	ZC3H10	0.0881436
KIF14	AGGF1	0.0881436
GLMN	OSBPL6	0.0881436
DTYMK	KLHL18	0.0881436
DDX56	SDAD1	0.0881436
CDKN1B	RBL1	0.0881436
BMS1	SDAD1	0.0881436
ZNF189	RRP1B	0.08813739999999999
ZNF189	RPL36A	0.08813739999999999
YBX2	RRP1B	0.08813739999999999
YBX2	MYEF2	0.08813739999999999
OSBPL9	UQCRQ	0.08813739999999999
OSBPL11	UQCRQ	0.08813739999999999
NOL6	IMP3	0.08813739999999999
NOL6	GZF1	0.08813739999999999
NOL6	CHERP	0.08813739999999999
H1F0	ZNF189	0.08813739999999999
H1F0	RPL35	0.08813739999999999
H1F0	NOL6	0.08813739999999999
H1F0	HIST1H1C	0.08813739999999999
H1F0	BYSL	0.08813739999999999
EIF4G3	ANGEL1	0.08813739999999999
COIL	SRFBP1	0.08813739999999999
CEBPZ	ZNF189	0.08813739999999999
BASP1	LRRFIP1	0.0881252
BASP1	ACTRT1	0.0881252
WDR6	PIK3CA	0.0881212
TTC1	EPHB2	0.0881212
RNF25	OTUB1	0.0881212
POLR2A	GPN2	0.0881212
MORC2	HERC1	0.0881212
FBXO10	RAD50	0.0881212
DIMT1	SLC25A3	0.0881212
DDX55	ZC3HAV1	0.0881212
DDX55	RRP9	0.0881212
VSIG2	XPO7	0.0880773
RRP12	NMNAT1	0.0880744
LMF2	MGAT1	0.0880744
EDEM3	HYAL2	0.0880744
DDX21	WDR12	0.0880357
EEF1G	HIST1H1B	0.0880198
NOL6	MTHFD1	0.08801410000000001
DCBLD2	PTPRU	0.0879759
PLEC	IQGAP1	0.0879753
ACTB	TPM2	0.0879196
TUBA8	PES1	0.0878937
SRPK2	RPL30	0.0878937
RPS16	TUBA8	0.0878937
PUM3	SSB	0.0878937
RPS7	NOLC1	0.0878308
RPL27	H2AFX	0.0877632
MTHFD1	SLC25A4	0.0877632
DST	PLEC	0.0876069
RPL3L	RPL3	0.0875997
RPL26	RPL3L	0.0875997
RPL26	HIST1H1E	0.0875997
PAM	KDELC1	0.08752689999999999
SLC25A6	RRBP1	0.0875224
ZC3H18	SPEN	0.0874775
RSL24D1	RRP12	0.0874661
PFKP	SWAP70	0.0874237
SRPK1	USP10	0.0874061
NHP2	ZNF622	0.0873785
ZC3H18	TRA2A	0.08737460000000001
PRRC2C	SPATS2	0.0873671
LUZP1	CEP162	0.08736239999999999
STAU1	DDX55	0.08720800000000001
MAK16	ZCCHC3	0.08720800000000001
MAK16	ZC3H8	0.08720800000000001
MAK16	BOP1	0.08720800000000001
LCMT2	LSG1	0.08720800000000001
DDX55	ZCCHC3	0.08720800000000001
DDX55	ZC3H8	0.08720800000000001
DDX55	RRS1	0.08720800000000001
DDX55	NSA2	0.08720800000000001
DDX55	MOV10	0.08720800000000001
DDX55	BOP1	0.08720800000000001
ATP5J2	SLC25A4	0.08720800000000001
ZC3HAV1	AVEN	0.0871659
XRN2	C12orf43	0.0871659
TFB1M	SPATS2L	0.0871659
SRRM1	SMU1	0.0871659
SPOUT1	C12orf43	0.0871659
RPL31	HADHA	0.0871659
RPL28	MPG	0.0871659
RPL28	HADHA	0.0871659
RBM22	SLU7	0.0871659
RBM22	RAB43	0.0871659
RACK1	RPL26	0.0871659
RACK1	DIMT1	0.0871659
PPP4R3B	CT45A5	0.0871659
POLRMT	MRM3	0.0871659
PDCD11	EMG1	0.0871659
PA2G4	RPL26	0.0871659
PA2G4	DIMT1	0.0871659
MPG	PDCD11	0.0871659
MAGOHB	RNF113A	0.0871659
HNRNPA0	DUSP11	0.0871659
HADHA	RPL26	0.0871659
HADHA	NOLC1	0.0871659
DIMT1	RPL35	0.0871659
DIMT1	RPL14	0.0871659
DDX50	C12orf43	0.0871659
YBX3	NOP10	0.0871576
YBX3	DDX47	0.0871576
WBP4	PRPF8	0.0871576
UTP23	YTHDF3	0.0871576
UTP23	DRG1	0.0871576
RPS29	PABPC1	0.0871576
RPS29	MTHFD1L	0.0871576
RPS29	HIST1H1D	0.0871576
RPS29	EIF5B	0.0871576
RPS29	EEF1A1	0.0871576
RPS27L	RIOX2	0.0871576
RPS27L	NOP10	0.0871576
RPS20	EIF5B	0.0871576
RPS19	HIST1H1D	0.0871576
RPS18	MTHFD1L	0.0871576
RPS18	HIST1H1D	0.0871576
RPS15	MTHFD1L	0.0871576
RPL9P7	MTHFD1L	0.0871576
RPL9P7	HIST1H1D	0.0871576
RPL19	MTHFD1L	0.0871576
RPL19	HIST1H1D	0.0871576
RPL13	MTHFD1L	0.0871576
RBM15	THOC6	0.0871576
PPAN	DHX29	0.0871576
PPAN	DDX47	0.0871576
PAK1IP1	ESF1	0.0871576
PAK1IP1	DHX29	0.0871576
PABPC4	DHX29	0.0871576
PABPC4	DDX47	0.0871576
NOP10	EEF1A1	0.0871576
NOC2L	ESF1	0.0871576
KRI1	ESF1	0.0871576
KRI1	DHX29	0.0871576
KRI1	DDX47	0.0871576
KIAA1429	PPIG	0.0871576
IGF2BP3	ESF1	0.0871576
IGF2BP1	HIST1H1B	0.0871576
HIST1H1D	RPS9	0.0871576
HIST1H1D	RPS20	0.0871576
HIST1H1D	RPS15	0.0871576
HIST1H1D	RPL13	0.0871576
HIST1H1D	FBL	0.0871576
HIST1H1D	DDX47	0.0871576
HIST1H1B	RPS27A	0.0871576
GLTSCR2	DDX47	0.0871576
ESF1	UTP18	0.0871576
EEF1B2	RPS29	0.0871576
EEF1B2	RIOX2	0.0871576
EEF1B2	DDX47	0.0871576
EEF1A1	RPS15	0.0871576
EEF1A1	RIOX2	0.0871576
EEF1A1	DDX47	0.0871576
DHX29	UTP18	0.0871576
DHX29	GLTSCR2	0.0871576
DDA1	BTBD1	0.0871576
CPSF7	RBM15	0.0871576
CCDC137	ESF1	0.0871576
RPS3A	RPL3L	0.08714880000000001
HIST1H1E	RPS3A	0.08714880000000001
EFTUD2	CCDC97	0.08713810000000001
UBA52	TSR1	0.08713330000000001
RPS26	TSR1	0.08713330000000001
RPS26	RPS27	0.08713330000000001
RPL37	TSR1	0.08713330000000001
RPL37	RPS27	0.08713330000000001
RPL26L1	RPS27	0.08713330000000001
RPL18A	RPL37	0.08713330000000001
RFC2	RPL29	0.08713330000000001
H2AFX	RPS27	0.08713330000000001
NHP2	HIST1H1B	0.08711089999999999
CRELD2	LSM5	0.0870827
KIF5C	DGUOK	0.0870365
PLXNA1	ARSA	0.0870013
PSMD1	PSMD5	0.08696960000000001
NAT10	IFRD2	0.08696960000000001
LRRFIP1	CFL2	0.08696960000000001
CUL2	RBX1	0.08696960000000001
ADRM1	PSMD5	0.08696960000000001
SYNPO	SVIL	0.0869451
AK2	TIA1	0.086815
ZADH2	AARS2	0.0867897
RRP15	ZFP62	0.0867897
RRP15	HIST1H1C	0.0867897
RPL31	HIST1H1C	0.0867897
HADHA	RRBP1	0.0867897
ATP5A1	RRBP1	0.0867897
DGUOK	PPP3R1	0.0867454
ABAT	BPNT1	0.08671469999999999
WDR35	IFT140	0.08671110000000001
IL17RA	HYAL2	0.0866525
KIF26B	MPP7	0.08660169999999999
RPL37A	DIMT1	0.086596
EIF4G2	EIF3F	0.08658110000000001
UTP14A	SURF6	0.08656269999999999
UTP14A	MRPS26	0.08656269999999999
RPL4	HIST1H1A	0.08656269999999999
RPL34	RPLP2	0.08656269999999999
PFDN1	AOX1	0.0865469
YBX3	MMTAG2	0.0865173
NGDN	MMTAG2	0.0865173
CHD4	PRPF6	0.08650880000000001
TOE1	NIP7	0.0865086
RPL9P7	CALR	0.0864619
DNAJC16	RNF130	0.0864374
ABT1	DHX57	0.0864374
SPATS2	SRBD1	0.08643239999999999
RRP15	NSUN2	0.08643239999999999
PUM3	EIF1AX	0.08643239999999999
IFRD2	SRP14	0.08643239999999999
FOCAD	RRP1B	0.08643239999999999
EIF1AX	RRP15	0.08643239999999999
CLIP2	KIF18B	0.08643239999999999
YBX3	RPS4X	0.08642319999999999
SNRPA1	PPM1G	0.0863955
DHX57	SMARCA5	0.0863923
CHERP	NOP16	0.0863786
ZNF668	YBX3	0.086378
ZBTB24	IGF2BP3	0.086378
UTP23	RBMX2	0.086378
UTP18	NGDN	0.086378
UTP14A	UTP23	0.086378
UTP14A	SRP68	0.086378
UTP14A	PRDM15	0.086378
UTP14A	NGDN	0.086378
UTP14A	BUD13	0.086378
TUBA8	NOP10	0.086378
TMBIM6	CD276	0.086378
TBL1XR1	SMARCA4	0.086378
RSBN1L	NGDN	0.086378
RBMX2	NGDN	0.086378
PRDM15	RBMX2	0.086378
PRDM15	IGF2BP3	0.086378
NPM1	SRPK2	0.086378
NOP10	SSB	0.086378
NOP10	RPL34	0.086378
LRP4	LRP1B	0.086378
KIAA0319L	ANO6	0.086378
IGF2BP3	NGDN	0.086378
HIST1H1A	RPS27A	0.086378
FASTKD5	TARBP1	0.086378
DPF2	TBL1XR1	0.086378
CDC42BPA	FBXO28	0.086378
BUD13	IGF2BP3	0.086378
ANXA13	S100A10	0.086378
ZNF629	ZC3H10	0.08637560000000001
ZNF629	SDAD1	0.08637560000000001
ZCRB1	ZC3H10	0.08637560000000001
TTF1	SDAD1	0.08637560000000001
TSR1	ZC3H10	0.08637560000000001
RRP8	SDAD1	0.08637560000000001
RPS12	RPL36AL	0.08637560000000001
PAK1IP1	SDAD1	0.08637560000000001
NSD2	SDAD1	0.08637560000000001
NHP2	TSR1	0.08637560000000001
KLHL18	PYCR3	0.08637560000000001
EPHB4	EFNB1	0.08637560000000001
DDX10	ZC3H10	0.08637560000000001
DDX10	SDAD1	0.08637560000000001
SF3B1	CDK12	0.0863487
DIP2A	PIK3CA	0.0863487
RPS23	BAZ1B	0.0863323
RPL38	BAZ1B	0.0863323
BAZ1B	USP10	0.0863323
BAZ1B	G3BP1	0.0863323
ATP5F1	UQCRC2	0.0863265
RPS23	TRMT112	0.0863207
PABPC4	ZC3H10	0.0863016
YTHDC2	RPS26	0.0862747
WDR12	RPS17	0.0862747
WDR12	RIOX2	0.0862747
RSL24D1	WDR12	0.0862747
RSL24D1	DHX57	0.0862747
CCT4	HGH1	0.0862565
TRAPPC4	TRAPPC8	0.0862263
ARGLU1	SRSF2	0.0862042
UTP14A	RPL26	0.0861718
SSB	RPL26	0.0861718
SEPT8	ANLN	0.0861316
SRSF9	MATR3	0.08612080000000001
100288406	SEC24A	0.0860789
SLIT2	PLTP	0.0860059
PQBP1	TFIP11	0.0859773
NAP1L4	RPS14	0.08597660000000001
SERPINB13	GART	0.0858529
ACTN4	LRRFIP1	0.08584939999999999
ILF3	FEN1	0.0858466
HNRNPU	SLC25A4	0.08581010000000001
UQCRC1	GOLT1B	0.0857709
NPM1	RPL39	0.08572569999999999
WDR20	USP1	0.0856923
UBA52	RPL22	0.0856923
RPS6	UBA52	0.0856923
RPS3A	RPL37	0.0856923
RPS14	H2AFX	0.0856923
RPL4	RPL37	0.0856923
RPL22	RPL37	0.0856923
RNF10	ERC1	0.0856923
EIF2S1	FAU	0.0856645
EIF3B	IGF2BP1	0.0856434
CHMP2B	VTA1	0.0855942
NHP2	RPS27	0.08558339999999999
SREK1	SNRNP70	0.0855723
RPSA	H2AFX	0.0855723
RPS18	NMNAT1	0.0855723
RPF1	NOC4L	0.0855723
NMNAT1	H2AFX	0.0855723
GPATCH1	DGCR14	0.0855723
FARS2	SMARCA5	0.0855723
DNASE1L2	TLE1	0.0855723
CALCOCO1	REPS1	0.0855723
CALCOCO1	AP2S1	0.0855723
CALCOCO1	AP2B1	0.0855723
B3GLCT	PLTP	0.0855723
ZBTB11	NOL6	0.0855589
YEATS2	ZNF131	0.0855589
YBX2	DDX54	0.0855589
RPS16	ZFP62	0.0855589
PELP1	RPP25L	0.0855589
TPM2	KLHL21	0.0855395
TPM2	CNTLN	0.0855395
DDX55	RPF2	0.0855395
DDX55	LLPH	0.0855395
DDX55	GAR1	0.0855395
UBE2L3	TIAL1	0.08552439999999999
GLS	DPYSL2	0.08551510000000001
UTP14A	ZKSCAN8	0.08551310000000001
TUBA8	RPL18	0.08551310000000001
TUBA8	PABPC1	0.08551310000000001
RBMX2	ZKSCAN8	0.08551310000000001
IGF2BP3	ZKSCAN8	0.08551310000000001
HIST1H1A	RPL35A	0.08551310000000001
DDX17	DHX9	0.0854997
LUZP1	SIPA1L3	0.0854962
EIF2S1	RPSA	0.08548
RPS27L	SLC25A6	0.08547539999999999
WDHD1	KIFC1	0.0854722
MEGF8	KDELC1	0.08547
FBXL19	FAM192A	0.0854279
NUFIP1	SYT1	0.0854067
HIST1H1E	RPLP2	0.0853935
DECR1	MKI67	0.0853872
ZNF629	RPL36A	0.085353
RRP1B	LARP1B	0.085353
RPL36AL	RPS5	0.085353
NCL	RPL36AL	0.085353
MYEF2	TSR1	0.085353
MYEF2	LARP1B	0.085353
LARP1B	RPL7L1	0.085353
LARP1B	RPL36A	0.085353
H1F0	RPL36AL	0.085353
H1F0	CCDC59	0.085353
CCDC59	KRR1	0.085353
CCDC59	CHERP	0.085353
NHP2	RPL35A	0.0852701
ANAPC1	SORBS3	0.0852699
SDAD1	EBNA1BP2	0.08523560000000001
RPL15	SDAD1	0.08523560000000001
PWP1	RPL27A	0.08522010000000001
SUPT16H	EEF1A1	0.0852054
RPL15	ATP5O	0.08520319999999999
TTC37	BTF3	0.0852004
RSL1D1	ESF1	0.0852004
RRP12	ESF1	0.0852004
POP1	ESF1	0.0852004
NPM1	BTF3	0.0852004
MYO1B	GAS2L3	0.0852004
HP1BP3	ESF1	0.0852004
HERC5	ESF1	0.0852004
DDX21	ESF1	0.0852004
CALML3	GAS2L3	0.0852004
BTF3	ZNF622	0.0852004
BTF3	TRMT112	0.0852004
BTF3	RPS17	0.0852004
THOC2	EIF2S2	0.0851781
CALR	NHP2	0.08509580000000001
RPS12	HIST1H1B	0.0850926
MTHFD1	HSP90AB1	0.0850815
GSR	CFL2	0.0850581
C19orf25	ATR	0.0850542
YBX3	SND1	0.0850495
YBX3	NPM1	0.0850495
YBX3	GNL3L	0.0850495
TTC37	YBX3	0.0850495
TTC37	HIST1H1D	0.0850495
TTC37	EEF1A1	0.0850495
TRMT112	MTHFD1L	0.0850495
RPL8	HIST1H1D	0.0850495
RPL8	EEF1A1	0.0850495
RPL24	MTHFD1L	0.0850495
RPL24	HIST1H1D	0.0850495
PPHLN1	SRSF5	0.0850495
PPHLN1	SPEN	0.0850495
PPHLN1	PPIG	0.0850495
PABPC4	ZNF622	0.0850495
PABPC1	TRMT112	0.0850495
KRI1	ZNF622	0.0850495
KRI1	GNL3L	0.0850495
HP1BP3	YTHDF3	0.0850495
HIST2H2BE	LARP4B	0.0850495
HIST1H1D	ZNF622	0.0850495
HIST1H1D	TRMT112	0.0850495
HIST1H1D	SND1	0.0850495
HIST1H1D	RPS17	0.0850495
HIST1H1D	RPL6	0.0850495
HIST1H1D	RPL3	0.0850495
GNL3L	UTP18	0.0850495
GNL3L	GLTSCR2	0.0850495
GNL3L	CCDC137	0.0850495
GLTSCR2	ZNF622	0.0850495
EEF1B2	ZNF622	0.0850495
EEF1B2	TTC37	0.0850495
EEF1B2	TRMT112	0.0850495
EEF1A1	ZNF622	0.0850495
EEF1A1	RPS17	0.0850495
DRG1	HP1BP3	0.0850495
BASP1	DBN1	0.0850277
SLIT2	CHPF	0.0849563
G3BP2	RPLP2	0.0849471
DDX17	CDK12	0.08494260000000001
SRSF11	HNRNPM	0.08493110000000001
CEP135	SSX2IP	0.0848573
ENSG00000172660	EIF4A3	0.08481939999999999
ZNF507	ARIH2	0.0848034
SDAD1	PAPD5	0.0848034
SDAD1	FYTTD1	0.0848034
RPS6	NHP2	0.0848034
RPS2	NHP2	0.0848034
NVL	SDAD1	0.0848034
NHP2	HNRNPC	0.0848034
SNAPC1	FAM192A	0.0847746
SLC25A3	G3BP1	0.0846967
CHID1	MAN2B1	0.0846717
RPS27A	HSP90AB1	0.0845038
MBD3	DDX23	0.0844543
SUPT16H	SRPK1	0.08444589999999999
NCL	SUPT16H	0.08444589999999999
ZNF689	RPS26	0.0844411
ZNF689	RPS17	0.0844411
ZNF689	RIOX2	0.0844411
ZBTB24	SPTY2D1	0.0844411
ZBTB24	LTV1	0.0844411
YBX3	SPTY2D1	0.0844411
YBX3	C8orf33	0.0844411
SPOUT1	SPTY2D1	0.0844411
SMARCE1	TBL1XR1	0.0844411
RSL24D1	ZBTB24	0.0844411
RSL24D1	SPOUT1	0.0844411
RSL24D1	NGDN	0.0844411
PRDM15	NOC2L	0.0844411
NGDN	ZCCHC9	0.0844411
LTV1	SPOUT1	0.0844411
CPSF7	RBM26	0.0844411
C8orf33	NGDN	0.0844411
ZC3H18	PPHLN1	0.0844279
U2SURP	PRPF40A	0.0844279
PWP1	HIST1H1C	0.0844279
PABPC1	HIST1H1C	0.0844279
NOL6	ZNF771	0.0844279
NOL6	ZKSCAN8	0.0844279
NAP1L3	GOPC	0.0844279
KNOP1	NOL6	0.0844279
HIST1H1C	RPL35A	0.0844279
TOE1	MRPS22	0.0844249
LTV1	MRPS22	0.0844249
XRN2	RTCB	0.08441860000000001
XRN2	RIOX1	0.08441860000000001
XRN2	NOL6	0.08441860000000001
WDR36	IMP4	0.08441860000000001
TOP2B	MRM3	0.08441860000000001
TLK2	ZMYM4	0.08441860000000001
RPS28	MUS81	0.08441860000000001
RPS28	MKI67	0.08441860000000001
RPL28	USP10	0.08441860000000001
RPL26	G3BP1	0.08441860000000001
RBMXL1	THRAP3	0.08441860000000001
RBM3	DUSP11	0.08441860000000001
PPP2R5D	FAM122A	0.08441860000000001
NOL6	SPOUT1	0.08441860000000001
MUS81	H2AFV	0.08441860000000001
MKI67	SAMD1	0.08441860000000001
DIMT1	G3BP1	0.08441860000000001
DDX55	NKRF	0.08441860000000001
CEBPZ	RTCB	0.08441860000000001
BBS9	SLC39A7	0.08441860000000001
SIPA1L3	LIMA1	0.0844154
TTC13	LRIG1	0.08441010000000002
TRA2A	RNPS1	0.08441010000000002
RPS26	NAT10	0.0843788
RPS16	UBA52	0.0843788
RPS16	RPL37	0.0843788
NAT10	UBA52	0.0843788
NAT10	RPL37	0.0843788
NAT10	EIF2S1	0.0843788
RPS18	RPF2	0.084366
RPSA	MTHFD1L	0.0843555
HMCES	RPA2	0.0842956
MKI67	URB2	0.0842892
NID1	KDELC1	0.0842745
SRSF9	LUC7L	0.08425650000000001
NOP10	HNRNPU	0.0842357
MRPS22	NOL10	0.0842139
RRP1B	MMTAG2	0.0841724
GULP1	AP2B1	0.0841614
NOC3L	CHERP	0.0841517
NCL	NOP58	0.0841125
TTC37	SLC25A4	0.08410160000000001
MRTO4	ZKSCAN8	0.08410160000000001
HAX1	PPP3R1	0.08406010000000001
FLG2	ARG1	0.08405839999999999
PPP2R1B	ARFIP2	0.0840504
NUFIP1	MAPRE3	0.083981
RPLP1	SLC25A3	0.08385830000000001
MBD3	CDC73	0.08379919999999999
DIMT1	YBX1	0.0837676
HIST1H1C	RPL26L1	0.08376019999999999
DDX54	RPS17	0.083759
LRRFIP1	COBL	0.0837175
LRRFIP1	ABLIM1	0.0837175
BYSL	BTF3	0.0837132
MATR3	SRSF6	0.08367410000000002
SYNPO	ZDHHC5	0.08365310000000001
RPL36	BAZ1B	0.08365310000000001
NCOA4	PSMD4	0.08365310000000001
RPL26L1	WDR36	0.0836305
RPL26L1	RPS21	0.0836305
RPL26L1	RPL3L	0.0836305
PABPC1	FAU	0.08362119999999999
NPEPL1	PPAT	0.08357510000000001
CCDC77	CEP72	0.08355130000000001
HIST1H1A	RPL3	0.083512
UTP20	SLC25A4	0.08344960000000001
EIF3B	HIST1H1E	0.0834462
UTP14A	RPF1	0.08339939999999998
TADA3	LRIF1	0.08339939999999998
TADA3	CHD8	0.08339939999999998
SRP72	RBMX2	0.08339939999999998
SF3B4	SART1	0.08339939999999998
RPL34	H2AFX	0.08339939999999998
RPL28	TUBA8	0.08339939999999998
RPL28	SSB	0.08339939999999998
RPL28	SRPK2	0.08339939999999998
RBMX2	SMARCA5	0.08339939999999998
NSUN2	MTHFD1	0.08339939999999998
IGF2BP3	H2AFX	0.08339939999999998
ZC3H10	RPS5	0.0833923
SERBP1	PHAX	0.0833923
SERBP1	CHERP	0.0833923
RRP1B	ZC3H10	0.0833923
RPL7L1	SDAD1	0.0833923
NKRF	SDAD1	0.0833923
NIFK	SDAD1	0.0833923
MYEF2	SDAD1	0.0833923
KRR1	ZC3H10	0.0833923
IMP3	SDAD1	0.0833923
H1F0	RPS14	0.0833923
H1F0	NHP2	0.0833923
GZF1	SDAD1	0.0833923
CHERP	ZC3H10	0.0833923
CEBPZ	ZC3H10	0.0833923
WRAP73	ZBTB44	0.083384
PHF10	SS18	0.0833822
EIF3B	FBL	0.0833783
SNAP47	STX3	0.08337710000000001
ZNF768	DDX55	0.0833615
OCIAD1	GNAL	0.0833615
MAK16	MMTAG2	0.0833615
LEMD3	SMAD2	0.0833615
CDC5L	USP39	0.0833615
DIMT1	RPL6	0.083355
UTP3	PABPC4	0.08326449999999999
PABPC4	NOC4L	0.08326449999999999
ARGLU1	ENSG00000146963	0.0832275
SRPK1	RPL35	0.0832202
SRPK1	RPL14	0.0832202
SRPK1	MPG	0.0832202
SKIV2L	FTSJ3	0.0832202
RRBP1	RPL21	0.0832202
RACK1	SRPK1	0.0832202
PWWP2A	MEN1	0.0832202
PUM3	RACK1	0.0832202
PUM3	PA2G4	0.0832202
PPP4R1	MAP4K4	0.0832202
POLRMT	PRRC2C	0.0832202
PA2G4	SRPK1	0.0832202
PA2G4	RRP15	0.0832202
NSUN2	HADHA	0.0832202
NCL	MPG	0.0832202
IFRD2	RPL21	0.0832202
GLYR1	SKIV2L	0.0832202
FOCAD	ZC3HAV1	0.0832202
DYSF	KIF2C	0.0832202
DYNC1LI2	SUGP1	0.0832202
AATF	SKIV2L	0.0832202
AATF	C12orf43	0.0832202
HIST1H1B	CANX	0.0832154
SDE2	PGAM5	0.0832043
RPS8	MTHFD1L	0.0832043
RPS27L	RPS12	0.0832043
RPS27L	RPL37A	0.0832043
RPL7	MTHFD1L	0.0832043
RPL5	MTHFD1L	0.0832043
RPL37A	MTHFD1L	0.0832043
RPL32	HIST1H1D	0.0832043
RPL23	EIF5B	0.0832043
RPL13A	HIST1H1D	0.0832043
RPL11	MTHFD1L	0.0832043
RAPH1	NHS	0.0832043
NUDT21	CDK12	0.0832043
NHS	WASF2	0.0832043
MTHFD1L	RPL27A	0.0832043
HIST1H1D	RPS8	0.0832043
HIST1H1D	RPS4X	0.0832043
HIST1H1D	RPS25	0.0832043
HIST1H1D	RPL7	0.0832043
HIST1H1D	RPL27A	0.0832043
HIST1H1D	RPL11	0.0832043
BAZ1B	RPS27A	0.0832043
SUPT16H	UBA52	0.0831724
SUPT16H	RPL37	0.0831724
SUPT16H	RPL35A	0.0831724
SUPT16H	H2AFX	0.0831724
SUPT16H	EIF2S1	0.0831724
HNRNPU	RPL37	0.0831724
HNRNPU	H2AFX	0.0831724
CCS	C4BPA	0.0831724
MYL12B	LRRFIP2	0.0831668
HMGB2	BASP1	0.0831668
NOP58	RPSA	0.08313200000000001
NOP58	RPS21	0.08313200000000001
CCDC124	RPS21	0.08313200000000001
CCDC124	RPL27	0.08313200000000001
ACTB	MYL12B	0.08313200000000001
EIF3K	EIF4G2	0.0831043
SRPK1	RPF2	0.08309730000000001
LARP1B	RPF2	0.08309730000000001
MRPL57	RPUSD3	0.08307719999999999
UTP3	NOC4L	0.08306849999999999
UTP3	NMNAT1	0.08306849999999999
SRSF9	SREK1	0.08306849999999999
SREK1	SRSF1	0.08306849999999999
RPS19	NMNAT1	0.08306849999999999
RPS10	NMNAT1	0.08306849999999999
NMNAT1	NOC4L	0.08306849999999999
MTMR3	SETD2	0.08306849999999999
CALCOCO1	AP2A2	0.08306849999999999
AATF	NMNAT1	0.08306849999999999
TMOD3	MYO5A	0.0830523
STAU1	RPS5	0.08303010000000001
NAPRT	AACS	0.0830284
CHERP	EBNA1BP2	0.08302489999999998
SND1	G3BP2	0.0829768
SUPT16H	RPL27	0.0828995
CCDC77	CEP350	0.0828443
ATP6V1B2	STOM	0.0828443
TMEM43	PTDSS1	0.0828439
RPL38	CCDC124	0.0828439
NOP58	G3BP1	0.0828439
EBNA1BP2	G3BP1	0.0828439
CCDC124	CHERP	0.0828439
HSP90AA1	STIP1	0.082841
SMARCA5	LARP7	0.0828325
PUF60	LUC7L	0.0828049
KNOP1	NOP56	0.0827896
CCDC137	SDAD1	0.0827892
HSP90AA1	TUFM	0.0827648
CBFB	TXN	0.08275460000000001
ZNF689	ZSCAN25	0.0827436
ZNF689	LARP1B	0.0827436
ZBTB24	TSR1	0.0827436
YBX3	RRP8	0.0827436
YBX3	NSD2	0.0827436
UTP23	CCDC59	0.0827436
TTF1	NGDN	0.0827436
RPS15A	RPL36AL	0.0827436
RPL37A	NOP10	0.0827436
PAK1IP1	YBX3	0.0827436
NSD2	NGDN	0.0827436
CCDC59	ZNF689	0.0827436
CCDC59	SRP68	0.0827436
CCDC59	PRDM15	0.0827436
HAX1	GNAO1	0.0827398
DDX55	SURF6	0.08270599999999999
DDX55	MRPS26	0.08270599999999999
DDX55	54865	0.08270599999999999
RPS16	ATP5O	0.0826993
RPL26L1	RPS27A	0.0826636
RRP15	SRPK1	0.0826582
PPP1R9A	KIF1BP	0.0826582
MTOR	COG6	0.0826582
CLINT1	GAK	0.08262989999999999
SUPT16H	RPS12	0.08262219999999999
TFB1M	HIST1H3B	0.08261039999999999
PLRG1	C1orf52	0.08261039999999999
EIF1AX	MTHFD1L	0.0826051
CHERP	IGF2BP3	0.0825801
EIF2S2	DDX23	0.0825261
ZSCAN25	PAPD5	0.0825182
GPT2	HIBCH	0.0824613
PSMB4	PSMB7	0.08244760000000001
TBL1X	HDAC3	0.08241280000000001
NOL6	SF3B2	0.08241280000000001
CEP162	DSG2	0.082398
